SCANS,FEATURE_ID,PEPMASS,MS_LEVEL,CHARGE,POLARITY,RTINSECONDS,ION
3741,3741,403.20969369735167,2,1,+,478.1050109863281,[M+H]+
3742,3742,832.4467865546615,2,1,+,479.30419921875,[M+H]+
3743,3743,583.2440165909185,2,1,+,478.3465270996094,[M+H]+
3744,3744,455.25060937967396,2,1,+,478.7527160644531,[M+H]+
3745,3745,823.4569433066838,2,1,+,478.9393005371094,[M+H]+
3746,3746,449.1652565622793,2,2,+,479.4113464355469,[M+H+H]2+
3747,3747,629.2280085632029,2,1,+,478.9851379394531,[M+H]+
3748,3748,484.41520194782555,2,1,+,478.99749755859375,[M+H]+
3749,3749,727.4347851251817,2,2,+,479.0787658691406,[M+H+H]2+
3750,3750,440.17776272387624,2,2,+,479.091796875,[M+H+H]2+
3751,3751,392.2611982876563,2,1,+,477.340087890625,[M+H]+
3752,3752,620.262565372496,2,1,+,477.5948791503906,[M+H]+
3753,3753,422.2990224007015,2,1,+,477.94573974609375,[M+H]+
3754,3754,338.34196385404186,2,1,+,478.1595153808594,[M+H]+
3755,3755,407.32058253063025,2,1,+,477.9611511230469,[M+H]+
3756,3756,406.31690581523424,2,1,+,477.9701843261719,[M+H]+
3757,3757,406.32889310216234,2,1,+,478.07037353515625,[M+H]+
3758,3758,360.3235297911609,2,1,+,478.4254455566406,[M+H]+
3759,3759,631.4157712353752,2,1,+,478.7651672363281,[M+Na]+
3760,3760,466.4046418595236,2,1,+,479.0325012207031,[M+H]+
3761,3761,393.2451722580585,2,1,+,479.80908203125,[M+H]+
3762,3762,468.2999424895639,2,1,+,478.8443908691406,[M+H]+
3763,3763,449.298464533289,2,1,+,478.4582824707031,[M+H]+
3764,3764,519.4878710559233,2,1,+,478.57427978515625,[M+H]+
3765,3765,567.3505947310426,2,1,+,478.8114318847656,[M+H]+
3766,3766,338.34184489346995,2,1,+,478.8720703125,[M+H]+
3767,3767,518.3211032335454,2,1,+,478.91143798828125,[M+H]+
3768,3768,516.2442731879414,2,1,+,481.1075744628906,[M+K]+
3769,3769,455.18718197921737,2,2,+,481.2503662109375,[M+H-H2O]+
3770,3770,553.2772631615621,2,1,+,480.3636169433594,[M+Na]+
3771,3771,245.11740890794812,2,2,+,479.6242370605469,[M+H-H2O]+
3772,3772,522.2570083502168,2,1,+,481.2139587402344,[M+H]+
3773,3773,312.36263826868964,2,1,+,481.0475158691406,[M+H]+
3774,3774,592.3701125963851,2,2,+,480.8935241699219,[M+H+H]2+
3775,3775,617.3997761785608,2,1,+,480.4111022949219,[M+H]+
3776,3776,337.2738105121966,2,1,+,481.1628723144531,[M+H]+
3777,3777,306.2797495390238,2,1,+,481.2909240722656,[M+H]+
3778,3778,609.3456641241492,2,2,+,481.15478515625,[M+H+H]2+
3779,3779,735.4191785458107,2,2,+,479.0852966308594,[M+H+H]2+
3780,3780,457.23282932990406,2,1,+,481.336669921875,[M+H]+
3781,3781,539.3187537360269,2,1,+,481.59320068359375,[M+H]+
3782,3782,837.4733057013667,2,1,+,480.2259826660156,[M+H]+
3783,3783,645.4308921319871,2,1,+,480.4656677246094,[M+H]+
3784,3784,449.6665740024463,2,2,+,480.05035400390625,[M+H+H]2+
3785,3785,600.3593703334309,2,2,+,481.00732421875,[M+H+H]2+
3786,3786,774.509521418855,2,1,+,480.2991943359375,[M+H]+
3787,3787,394.26154478939577,2,1,+,479.3275451660156,[M+H]+
3788,3788,879.3573985243567,2,1,+,479.1982727050781,[M+H]+
3789,3789,394.2611155445474,2,1,+,479.5775146484375,[M+H]+
3790,3790,752.5294169996255,2,1,+,480.1564636230469,[M+H]+
3791,3791,595.4183224327082,2,1,+,479.6695861816406,[M+H]+
3792,3792,608.3458992786121,2,2,+,480.3577575683594,[M+H+H]2+
3793,3793,438.26706557919306,2,1,+,480.24957275390625,[M+H]+
3794,3794,632.4974828499345,2,1,+,481.1865539550781,[M+H]+
3795,3795,615.2624712116487,2,1,+,481.3573913574219,[M+H]+
3796,3796,324.36274660090737,2,1,+,481.36273193359375,[M+H]+
3797,3797,453.16759764864173,2,1,+,481.49053955078125,[M+H]+
3798,3798,433.1879499813598,2,2,+,481.6465759277344,[M+H+H]2+
3799,3799,365.246860870027,2,1,+,482.07470703125,[M+H]+
3800,3800,539.261799588411,2,1,+,482.6046447753906,[M+Na]+
3801,3801,827.421488056477,2,1,+,482.28515625,[M+H]+
3802,3802,383.2586286307159,2,1,+,483.1368103027344,[M+H]+
3803,3803,623.4491223277447,2,1,+,484.1434326171875,[M+H]+
3804,3804,809.4409790332855,2,1,+,482.6066589355469,[M+H]+
3805,3805,518.2903390550773,2,2,+,482.74627685546875,[M+H+H]2+
3806,3806,809.4419593487511,2,1,+,482.7183837890625,[M+H]+
3807,3807,455.1877298056967,2,1,+,483.1571350097656,[M+H]+
3808,3808,580.243329882757,2,2,+,483.0306701660156,[M+H+H]2+
3809,3809,520.3400994042933,2,1,+,483.50677490234375,[M+H]+
3810,3810,548.3008717774622,2,2,+,483.5787658691406,[M+H+H]2+
3811,3811,574.2593575380571,2,1,+,483.5133972167969,[M+H]+
3812,3812,531.3250967771922,2,2,+,483.5255432128906,[M+H+H]2+
3813,3813,539.3139782562051,2,2,+,483.4872131347656,[M+H+H]2+
3814,3814,619.2587134984076,2,1,+,483.4704284667969,[M+H]+
3815,3815,792.4629842352484,2,1,+,483.1923828125,[M+H]+
3816,3816,104.1071428917885,2,1,+,483.5287170410156,[M+H]+
3817,3817,439.2831751325909,2,1,+,484.4878234863281,[M+H]+
3818,3818,589.2308919505931,2,2,+,482.5036926269531,[M+H+H]2+
3819,3819,778.4834516547486,2,1,+,483.0335388183594,[M+K]+
3820,3820,389.7416678377471,2,2,+,482.9792785644531,[M+H+H]2+
3821,3821,607.365284066632,2,2,+,483.0353088378906,[M+H+H]2+
3822,3822,581.253954432188,2,1,+,483.20458984375,[M+H]+
3823,3823,499.2687725241599,2,1,+,483.2433166503906,[M+H]+
3824,3824,118.92032958813854,2,1,+,483.2806701660156,[M+H]+
3825,3825,609.4333401682841,2,1,+,485.4083557128906,[M+H]+
3826,3826,588.3157194817419,2,1,+,483.3795166015625,[M+Na]+
3827,3827,738.4278543513328,2,2,+,484.3223876953125,[M+H+H]2+
3828,3828,823.458838572295,2,1,+,484.5296325683594,[M+H]+
3829,3829,823.4575757764715,2,1,+,484.3938903808594,[M+H]+
3830,3830,822.4722096257032,2,1,+,484.9405212402344,[M+H]+
3831,3831,508.29757766953736,2,2,+,485.09002685546875,[M+H+H]2+
3832,3832,455.25102974960464,2,1,+,484.5233154296875,[M+H]+
3833,3833,502.3296620187246,2,1,+,483.8609313964844,[M+H]+
3834,3834,749.9212021784589,2,2,+,485.65997314453125,[M+H+H]2+
3835,3835,746.414683107518,2,2,+,484.159423828125,[M+H+H]2+
3836,3836,319.1941701718757,2,1,+,483.4068908691406,[M+H]+
3837,3837,626.4232613933021,2,1,+,486.13720703125,[M+H]+
3838,3838,455.25110918534494,2,1,+,484.6783447265625,[M+H]+
3839,3839,616.3462169272117,2,1,+,484.6277160644531,[M+H]+
3840,3840,744.4069456720827,2,2,+,484.3580627441406,[M+H+H]2+
3841,3841,871.5122143740415,2,2,+,484.8403015136719,[M+H+H]2+
3842,3842,735.4194678575495,2,2,+,484.3155822753906,[M+H+H]2+
3843,3843,727.434612239482,2,2,+,484.1436767578125,[M+H+H]2+
3844,3844,576.2600473812497,2,1,+,483.4905090332031,[M+H]+
3845,3845,610.307659559108,2,1,+,483.593017578125,[M+H]+
3846,3846,454.2668328431886,2,1,+,485.2183532714844,[M+H]+
3847,3847,370.1968742129547,2,1,+,484.7481994628906,[M+H]+
3848,3848,727.4327796505122,2,2,+,484.2133483886719,[M+H+H]2+
3849,3849,746.4100630134125,2,2,+,484.4990539550781,[M+H+H]2+
3850,3850,590.2309815628649,2,1,+,486.1162414550781,[M+H]+
3851,3851,556.824100793039,2,2,+,483.6690368652344,[M+H+H]2+
3852,3852,645.4315195121528,2,1,+,483.7154846191406,[M+H]+
3853,3853,809.4113868908577,2,1,+,483.7770690917969,[M+H]+
3854,3854,645.4318263843692,2,1,+,483.92657470703125,[M+H]+
3855,3855,849.402582988735,2,1,+,483.9873962402344,[M+H]+
3856,3856,631.4156738902607,2,1,+,485.51287841796875,[M+H]+
3857,3857,661.4087788601407,2,1,+,484.29571533203125,[M+H]+
3858,3858,455.25028154981976,2,1,+,484.824462890625,[M+H]+
3859,3859,631.4156409144555,2,1,+,484.9016418457031,[M+H]+
3860,3860,508.3398249810931,2,1,+,484.3528137207031,[M+H]+
3861,3861,453.3441570870014,2,1,+,485.48199462890625,[M+H]+
3862,3862,612.4085077786797,2,1,+,484.8267822265625,[M+H]+
3863,3863,338.34182823016516,2,1,+,484.9834899902344,[M+H]+
3864,3864,977.6399498997893,2,1,+,485.11529541015625,[M+H]+
3865,3865,844.4493689408263,2,1,+,485.265869140625,[M+H]+
3866,3866,774.5109893043394,2,1,+,486.30413818359375,[M+Na]+
3867,3867,468.2820315066973,2,1,+,486.28277587890625,[M+H]+
3868,3868,733.9504685747645,2,2,+,485.93243408203125,[M+H+H]2+
3869,3869,744.9433696864942,2,2,+,485.9983215332031,[M+H+H]2+
3870,3870,836.488864447811,2,1,+,486.3537902832031,[M+H]+
3871,3871,836.4875054864793,2,1,+,486.3890380859375,[M+H]+
3872,3872,741.934933210129,2,2,+,485.6770324707031,[M+H+H]2+
3873,3873,395.7414273367312,2,2,+,486.3307800292969,[M+H+H]2+
3874,3874,496.33967639565265,2,1,+,487.05810546875,[M+H]+
3875,3875,492.3053982359832,2,1,+,488.1914978027344,[M+K]+
3876,3876,580.2929271644726,2,1,+,487.16766357421875,[M+Na]+
3877,3877,776.5235130262404,2,1,+,487.36041259765625,[M+Na]+
3878,3878,598.264949488872,2,1,+,487.4974670410156,[M+H]+
3879,3879,184.07337148617472,2,1,+,486.06640625,[M+H]+
3880,3880,295.1945301929022,2,1,+,487.0311584472656,[M+H]+
3881,3881,357.22464840578715,2,1,+,486.8282470703125,[M+H]+
3882,3882,740.5282680828875,2,1,+,488.52789306640625,[M+H]+
3883,3883,498.4307412869214,2,1,+,488.2697448730469,[M+H]+
3884,3884,641.2202508112151,2,1,+,488.9175720214844,[M+K]+
3885,3885,595.4173967177679,2,1,+,488.41949462890625,[M+H]+
3886,3886,467.1891782038507,2,1,+,488.3182067871094,[M+Na]+
3887,3887,553.2401434831983,2,1,+,488.3541564941406,[M+Na]+
3888,3888,553.334778318892,2,1,+,488.7766418457031,[M+H]+
3889,3889,585.3618351939639,2,2,+,488.38751220703125,[M+H+H]2+
3890,3890,478.3088822690329,2,1,+,488.3118896484375,[M+H]+
3891,3891,469.2674267633656,2,1,+,489.2268981933594,[M+H]+
3892,3892,596.3584105733862,2,2,+,488.6340026855469,[M+H+H]2+
3893,3893,498.37905336047345,2,1,+,488.6172180175781,[M+H]+
3894,3894,539.3190489335061,2,1,+,488.6705322265625,[M+H]+
3895,3895,593.3504270794199,2,2,+,488.5636901855469,[M+H+H]2+
3896,3896,837.4748589909017,2,1,+,489.3109436035156,[M+H]+
3897,3897,547.4836024632635,2,1,+,487.80706787109375,[M+H]+
3898,3898,389.74093382124613,2,2,+,488.4239807128906,[M+H+H]2+
3899,3899,838.4757045132146,2,1,+,489.5249938964844,[M+H]+
3900,3900,539.3186917050565,2,1,+,488.7403259277344,[M+H]+
3901,3901,602.3369803174912,2,2,+,488.6705627441406,[M+H+H]2+
3902,3902,837.473557923971,2,1,+,489.3468322753906,[M+H]+
3903,3903,631.4156078322159,2,1,+,488.7116394042969,[M+H]+
3904,3904,445.2564142766582,2,1,+,488.2448425292969,[M+H]+
3905,3905,553.334321144488,2,1,+,488.5301818847656,[M+H]+
3906,3906,679.5118909514285,2,1,+,486.630615234375,[M+H]+
3907,3907,620.2913824947943,2,1,+,488.971435546875,[M+H]+
3908,3908,749.9213957567683,2,2,+,487.88623046875,[M+H+H]2+
3909,3909,454.2658349315817,2,1,+,488.932861328125,[M+H]+
3910,3910,947.5906912202583,2,1,+,489.2136535644531,[M+H]+
3911,3911,532.3363152367782,2,1,+,489.1996765136719,[M+H]+
3912,3912,750.9220175183107,2,2,+,489.58343505859375,[M+H+H]2+
3913,3913,520.4728017376784,2,1,+,489.87841796875,[M+H]+
3914,3914,822.4724416253846,2,1,+,490.8779296875,[M+H]+
3915,3915,454.26584691430014,2,1,+,490.7200927734375,[M+H]+
3916,3916,454.26630461056294,2,1,+,491.130615234375,[M+H]+
3917,3917,822.4727282470677,2,1,+,491.0201416015625,[M+H]+
3918,3918,393.2433069192293,2,1,+,491.5302734375,[M+H]+
3919,3919,793.4460205823342,2,1,+,493.0628356933594,[M+H]+
3920,3920,508.34017219380576,2,1,+,491.1799621582031,[M+H]+
3921,3921,454.266363387156,2,1,+,490.6642150878906,[M+H]+
3922,3922,369.21308672157704,2,1,+,490.76715087890625,[M+H]+
3923,3923,329.2297253388989,2,1,+,490.8348388671875,[M+H]+
3924,3924,506.26253136871856,2,1,+,491.6576232910156,[M+K]+
3925,3925,790.4821841626599,2,1,+,491.9720458984375,[M+K]+
3926,3926,511.2330336100686,2,2,+,491.759521484375,[M+H-H2O]+
3927,3927,512.2730553477799,2,1,+,491.6589050292969,[M+H]+
3928,3928,552.2614993874827,2,1,+,491.59344482421875,[M+H]+
3929,3929,506.32510732914307,2,1,+,491.8051452636719,[M+H]+
3930,3930,433.2326761525226,2,1,+,491.6976318359375,[M+H]+
3931,3931,524.2292418181405,2,1,+,491.6589050292969,[M+H]+
3932,3932,394.2565898482953,2,1,+,491.0436096191406,[M+H]+
3933,3933,597.2113508874824,2,1,+,491.25628662109375,[M+H]+
3934,3934,597.2667116629725,2,1,+,491.3340148925781,[M+H]+
3935,3935,632.497666672374,2,1,+,491.32470703125,[M+H]+
3936,3936,530.3222689342731,2,1,+,491.1046447753906,[M+H]+
3937,3937,515.3050465411935,2,2,+,491.2748107910156,[M+H+H]2+
3938,3938,382.4408288348611,2,1,+,491.34515380859375,[M+H]+
3939,3939,483.3683450174875,2,1,+,492.5550231933594,[M+H]+
3940,3940,480.30904804397613,2,1,+,491.3463439941406,[M+H]+
3941,3941,524.3639384793479,2,1,+,492.0491027832031,[M+H]+
3942,3942,623.4497529751934,2,1,+,492.344482421875,[M+H]+
3943,3943,661.4058326997583,2,1,+,492.5376281738281,[M+H]+
3944,3944,523.3594759981236,2,1,+,492.59033203125,[M+H]+
3945,3945,645.4309304983121,2,1,+,492.6931457519531,[M+H]+
3946,3946,871.5147927264396,2,2,+,493.6640930175781,[M+H+H]2+
3947,3947,387.2718425636843,2,1,+,492.76947021484375,[M+H]+
3948,3948,645.4315837837718,2,1,+,492.87249755859375,[M+H]+
3949,3949,623.449076428058,2,1,+,493.0496826171875,[M+H]+
3950,3950,842.43261071586,2,1,+,493.8858947753906,[M+H]+
3951,3951,476.27581418207114,2,1,+,493.12042236328125,[M+H]+
3952,3952,463.27829040919136,2,1,+,494.7034606933594,[M+H]+
3953,3953,547.4838884983733,2,1,+,493.24609375,[M+H]+
3954,3954,455.2532844104222,2,1,+,493.3703918457031,[M+H]+
3955,3955,823.457155261841,2,1,+,493.37054443359375,[M+H]+
3956,3956,823.4576496884488,2,1,+,493.4772644042969,[M+H]+
3957,3957,792.499758216832,2,1,+,495.5076904296875,[M+K]+
3958,3958,631.4156924993404,2,1,+,495.2929992675781,[M+Na]+
3959,3959,569.1994424669832,2,1,+,495.5918884277344,[M+K]+
3960,3960,520.301225385415,2,1,+,495.9288024902344,[M+Na]+
3961,3961,808.463013343825,2,1,+,495.60699462890625,[M+H]+
3962,3962,396.74922793028236,2,2,+,495.48291015625,[M+H+H]2+
3963,3963,742.4267329246009,2,2,+,495.1591491699219,[M+H+H]2+
3964,3964,271.1288258449229,2,1,+,495.1974792480469,[M+H]+
3965,3965,754.4197006906377,2,1,+,494.8180847167969,[M+H]+
3966,3966,811.4660766380724,2,1,+,495.3694152832031,[M+H]+
3967,3967,751.414460561202,2,2,+,495.22210693359375,[M+H+H]2+
3968,3968,837.4717054739332,2,1,+,495.2939453125,[M+H]+
3969,3969,508.2977230428026,2,2,+,495.212646484375,[M+H+H]2+
3970,3970,396.74882385591854,2,2,+,495.6500244140625,[M+H+H]2+
3971,3971,384.212707038105,2,1,+,495.33502197265625,[M+H]+
3972,3972,837.4718811704995,2,1,+,495.3727722167969,[M+H]+
3973,3973,405.73580079770556,2,2,+,495.7322082519531,[M+H+H]2+
3974,3974,808.4632543241738,2,1,+,493.6314392089844,[M+H]+
3975,3975,753.417876811423,2,2,+,494.9474792480469,[M+H+H]2+
3976,3976,637.4280105000056,2,1,+,495.3578186035156,[M+H]+
3977,3977,469.2665960627471,2,1,+,495.3650817871094,[M+H]+
3978,3978,841.6479437030147,2,1,+,495.3761291503906,[M+H]+
3979,3979,454.2931901708657,2,1,+,494.28936767578125,[M+H]+
3980,3980,753.4201569094071,2,2,+,494.8639831542969,[M+H+H]2+
3981,3981,734.4430859955057,2,2,+,495.4261474609375,[M+H+H]2+
3982,3982,404.23631370990665,2,2,+,495.648193359375,[M+H+H]2+
3983,3983,580.2426498284395,2,2,+,493.5667419433594,[M+H+H]2+
3984,3984,396.7489523360279,2,2,+,495.5892333984375,[M+H+H]2+
3985,3985,592.4195291998514,2,1,+,494.0745544433594,[M+H]+
3986,3986,359.2405377035739,2,1,+,494.5826416015625,[M+H]+
3987,3987,726.9304583025801,2,2,+,494.55242919921875,[M+H+H]2+
3988,3988,548.2708495450227,2,1,+,495.592529296875,[M+H]+
3989,3989,806.4778729860176,2,1,+,494.9851989746094,[M+H]+
3990,3990,469.2652484680257,2,1,+,495.7196350097656,[M+H]+
3991,3991,469.2665196155488,2,1,+,495.4720458984375,[M+H]+
3992,3992,745.4356126831266,2,2,+,495.12091064453125,[M+H+H]2+
3993,3993,751.4157189355853,2,2,+,495.0654296875,[M+H+H]2+
3994,3994,388.75999173898373,2,2,+,495.5722961425781,[M+H+H]2+
3995,3995,799.6020153059575,2,1,+,495.6790771484375,[M+H]+
3996,3996,313.2739196229995,2,1,+,494.2215881347656,[M+H]+
3997,3997,637.4285964379904,2,1,+,495.6786193847656,[M+H]+
3998,3998,517.2838633732925,2,2,+,495.3412170410156,[M+H+H]2+
3999,3999,705.4678329629928,2,1,+,493.9963073730469,[M+H]+
4000,4000,589.2314242370026,2,2,+,493.8854675292969,[M+H+H]2+
4001,4001,316.3213739940771,2,1,+,494.5414733886719,[M+H]+
4002,4002,455.2514746694057,2,1,+,493.9961242675781,[M+H]+
4003,4003,847.3870740799363,2,1,+,493.9930419921875,[M+H]+
4004,4004,471.1837894020405,2,1,+,493.9981384277344,[M+H]+
4005,4005,395.73216395916415,2,2,+,495.6964111328125,[M+H+H]2+
4006,4006,734.4396854117491,2,2,+,494.93756103515625,[M+H+H]2+
4007,4007,977.639746516351,2,1,+,495.4657897949219,[M+H]+
4008,4008,762.4047978697696,2,2,+,495.1861877441406,[M+H+H]2+
4009,4009,844.5129349448317,2,1,+,495.3760986328125,[M+H]+
4010,4010,752.4124472250209,2,1,+,495.7475891113281,[M+H]+
4011,4011,857.6441454733645,2,1,+,495.26953125,[M+H]+
4012,4012,569.3309093281033,2,1,+,494.912353515625,[M+H]+
4013,4013,627.4265665930778,2,1,+,495.4944763183594,[M+H]+
4014,4014,626.4235461019219,2,1,+,494.95074462890625,[M+H]+
4015,4015,421.2329864057132,2,1,+,494.729736328125,[M+H]+
4016,4016,463.3159030298174,2,1,+,495.1064453125,[M+H]+
4017,4017,504.3060907299318,2,1,+,495.6711730957031,[M+H]+
4018,4018,496.33984625081393,2,1,+,495.1816711425781,[M+H]+
4019,4019,580.2931636139291,2,1,+,497.0953063964844,[M+H]+
4020,4020,518.321601140944,2,1,+,497.1846923828125,[M+H]+
4021,4021,379.7559350390758,2,2,+,495.6961975097656,[M+H+H]2+
4022,4022,612.4086407125536,2,1,+,496.9516296386719,[M+H]+
4023,4023,482.32440968646966,2,1,+,496.7745056152344,[M+H]+
4024,4024,492.245859304808,2,1,+,499.5657958984375,[M+K]+
4025,4025,617.3998299467418,2,1,+,497.922607421875,[M+Na]+
4026,4026,313.2738404647071,2,1,+,499.56396484375,[M+H]+
4027,4027,823.4560235321771,2,1,+,499.5370788574219,[M+H]+
4028,4028,600.358097233888,2,2,+,498.14208984375,[M+H+H]2+
4029,4029,567.3500478505932,2,1,+,497.8931884765625,[M+H]+
4030,4030,455.250725552842,2,1,+,499.5661926269531,[M+H]+
4031,4031,534.2958612081528,2,1,+,496.9886169433594,[M+H]+
4032,4032,603.3666584774179,2,2,+,498.2881164550781,[M+H+H]2+
4033,4033,608.3447425776477,2,2,+,498.2659606933594,[M+H+H]2+
4034,4034,631.4157693776896,2,1,+,498.2807312011719,[M+H]+
4035,4035,257.1134259083712,2,1,+,499.1882019042969,[M+H]+
4036,4036,553.3342914565377,2,1,+,498.1871032714844,[M+H]+
4037,4037,455.25089137171176,2,1,+,499.31695556640625,[M+H]+
4038,4038,498.3795477842816,2,1,+,497.3220520019531,[M+H]+
4039,4039,797.4103786875539,2,1,+,498.364990234375,[M+H]+
4040,4040,823.4561726846368,2,1,+,499.3876953125,[M+H]+
4041,4041,611.3458446355374,2,2,+,497.8515625,[M+H+H]2+
4042,4042,592.3703541841759,2,2,+,497.9996643066406,[M+H+H]2+
4043,4043,609.3452710456799,2,2,+,498.3563232421875,[M+H+H]2+
4044,4044,567.3505568361956,2,1,+,497.7620849609375,[M+H]+
4045,4045,553.3346743335708,2,1,+,498.1063232421875,[M+H]+
4046,4046,792.4620535317882,2,1,+,499.9002685546875,[M+H]+
4047,4047,598.2651289846658,2,1,+,497.06036376953125,[M+H]+
4048,4048,430.38952778666857,2,1,+,497.3425598144531,[M+H]+
4049,4049,617.3993903602154,2,1,+,497.9285583496094,[M+H]+
4050,4050,468.282095065312,2,1,+,498.0182800292969,[M+H]+
4051,4051,553.3341989564107,2,1,+,498.2575378417969,[M+H]+
4052,4052,393.24210166411655,2,1,+,499.5851745605469,[M+H]+
4053,4053,477.2943817980324,2,1,+,501.1654357910156,[M+H]+
4054,4054,515.3055090744365,2,2,+,500.15338134765625,[M+H+H]2+
4055,4055,806.4760254050034,2,1,+,501.0173645019531,[M+H]+
4056,4056,431.1878953682272,2,1,+,500.27679443359375,[M+H]+
4057,4057,511.2685886163547,2,1,+,500.2843017578125,[M+H]+
4058,4058,792.4994117740562,2,1,+,501.9142761230469,[M+K]+
4059,4059,496.3395500746245,2,1,+,502.4127197265625,[M+H]+
4060,4060,405.735608053628,2,2,+,502.0991516113281,[M+H+H]2+
4061,4061,388.76024240574156,2,2,+,501.7112731933594,[M+H+H]2+
4062,4062,396.74902449203694,2,2,+,501.73638916015625,[M+H+H]2+
4063,4063,396.74943790922697,2,2,+,501.6716003417969,[M+H+H]2+
4064,4064,555.2934840952026,2,1,+,501.672119140625,[M+H]+
4065,4065,395.7309961921801,2,2,+,501.8858337402344,[M+H+H]2+
4066,4066,741.4528987696444,2,2,+,502.05169677734375,[M+H+H]2+
4067,4067,836.4877369258852,2,1,+,501.8787536621094,[M+H]+
4068,4068,396.74895209496725,2,2,+,501.90106201171875,[M+H+H]2+
4069,4069,748.9428538961138,2,2,+,502.4920959472656,[M+H+H]2+
4070,4070,757.9291792951378,2,2,+,502.2790832519531,[M+H+H]2+
4071,4071,468.28187565302795,2,1,+,501.9852294921875,[M+H]+
4072,4072,387.7434129801134,2,2,+,501.9925231933594,[M+H+H]2+
4073,4073,316.2274405604135,2,1,+,501.4099426269531,[M+H]+
4074,4074,379.755188643226,2,2,+,501.7789611816406,[M+H+H]2+
4075,4075,836.4882022346505,2,1,+,501.9143371582031,[M+H]+
4076,4076,270.1451059439676,2,1,+,502.0021057128906,[M+H]+
4077,4077,758.4267868830351,2,2,+,503.0166931152344,[M+H+H]2+
4078,4078,751.9513627309532,2,2,+,502.4842529296875,[M+H+H]2+
4079,4079,637.4286855522995,2,1,+,501.87384033203125,[M+H]+
4080,4080,397.7294686782599,2,2,+,502.2585754394531,[M+H+H]2+
4081,4081,851.4902201029248,2,1,+,501.6332092285156,[M+H]+
4082,4082,799.6008103320403,2,1,+,501.81787109375,[M+H]+
4083,4083,468.2819120039759,2,1,+,502.02984619140625,[M+H]+
4084,4084,740.9596154708969,2,2,+,502.3619689941406,[M+H+H]2+
4085,4085,449.19876109661595,2,1,+,500.2995910644531,[M+H]+
4086,4086,468.30826646468455,2,1,+,500.8601989746094,[M+H]+
4087,4087,552.26095830269,2,1,+,501.046142578125,[M+H]+
4088,4088,313.2736820082985,2,1,+,501.0277404785156,[M+H]+
4089,4089,645.4311207448927,2,1,+,500.411865234375,[M+Na]+
4090,4090,645.4311625435344,2,1,+,500.6040954589844,[M+Na]+
4091,4091,729.9381575127414,2,2,+,500.9140319824219,[M+H+H]2+
4092,4092,726.9299893065578,2,2,+,500.6691589355469,[M+H+H]2+
4093,4093,718.9467362968443,2,2,+,500.6604919433594,[M+H+H]2+
4094,4094,535.3718460033923,2,1,+,500.87969970703125,[M+H]+
4095,4095,735.9152421555182,2,2,+,500.88079833984375,[M+H+H]2+
4096,4096,661.404465477884,2,1,+,500.9641418457031,[M+H]+
4097,4097,524.2282706734665,2,1,+,501.13385009765625,[M+H]+
4098,4098,512.2734660660013,2,1,+,501.05364990234375,[M+H]+
4099,4099,684.3592567334872,2,1,+,501.25823974609375,[M+H]+
4100,4100,497.2903290704212,2,1,+,501.4584045410156,[M+H]+
4101,4101,806.4773594051687,2,1,+,501.4518127441406,[M+H]+
4102,4102,637.4289522234678,2,1,+,501.9250793457031,[M+H]+
